Date,Open,High,Low,Close,Adj Close,Volume,RSI
2020-05-29,302.4599914550781,304.9599914550781,299.4700012207031,304.32000732421875,290.7012634277344,119090800,63.21176068116163
2020-06-01,303.6199951171875,306.2099914550781,303.05999755859375,305.54998779296875,291.87615966796875,55758300,64.14481213771495
2020-06-02,306.54998779296875,308.1300048828125,305.1000061035156,308.0799865722656,294.29302978515625,74267200,74.99415726366132
2020-06-03,310.239990234375,313.2200012207031,309.94000244140625,312.17999267578125,298.20953369140625,92567600,86.52654033376905
2020-06-04,311.1099853515625,313.0,309.0799865722656,311.3599853515625,297.42620849609375,75794400,83.5665304721883
2020-06-05,317.2300109863281,321.2699890136719,317.1600036621094,319.3399963378906,305.0491027832031,150524700,85.95042583920056
2020-06-08,320.2200012207031,323.4100036621094,319.6300048828125,323.20001220703125,308.7363586425781,73641200,84.28990218343205
2020-06-09,320.29998779296875,323.2799987792969,319.3599853515625,320.7900085449219,306.4342346191406,77479200,85.58025595582562
2020-06-10,321.4200134277344,322.3900146484375,318.2200012207031,319.0,304.72430419921875,95000800,79.56067133736093
2020-06-11,311.4599914550781,312.1499938964844,300.010009765625,300.6099853515625,287.15728759765625,209243600,55.338155186335044
2020-06-12,308.239990234375,309.0799865722656,298.6000061035156,304.2099914550781,290.59625244140625,194678900,57.73230549837887
2020-06-15,298.0199890136719,308.2799987792969,296.739990234375,307.04998779296875,293.30914306640625,135782700,57.1275192256153
2020-06-16,315.4800109863281,315.6400146484375,307.6700134277344,312.9599914550781,298.9546203613281,137627500,58.21856671252012
2020-06-17,314.07000732421875,314.3900146484375,310.8599853515625,311.6600036621094,297.7127685546875,83398900,57.47719454874879
2020-06-18,310.010009765625,312.29998779296875,309.510009765625,311.7799987792969,297.82745361328125,80828700,56.55765366755282
2020-06-19,314.1700134277344,314.3800048828125,306.5299987792969,308.6400146484375,296.1253967285156,135549600,52.628019052839655
2020-06-22,307.989990234375,311.04998779296875,306.75,310.6199951171875,298.02508544921875,74649400,52.18063842708769
2020-06-23,313.489990234375,314.5,311.6099853515625,312.04998779296875,299.3970642089844,68471200,49.88302603412125
2020-06-24,309.8399963378906,310.510009765625,302.1000061035156,304.0899963378906,291.75982666015625,132813500,44.203484289357874
2020-06-25,303.4700012207031,307.6400146484375,301.2799987792969,307.3500061035156,294.8876953125,89468000,39.66201737065681
2020-06-26,306.1600036621094,306.3900146484375,299.4200134277344,300.04998779296875,287.8836364746094,127961000,31.157392825809836
2020-06-29,301.4100036621094,304.6099853515625,298.92999267578125,304.4599914550781,292.1148986816406,79773300,37.12752721467769
2020-06-30,303.989990234375,310.20001220703125,303.82000732421875,308.3599853515625,295.8566589355469,113394800,41.88280575559668
2020-07-01,309.57000732421875,311.8900146484375,309.07000732421875,310.5199890136719,297.9291076660156,72396500,60.04868209896218
2020-07-02,314.239990234375,315.70001220703125,311.510009765625,312.2300109863281,299.56976318359375,69344200,58.45637117419996
2020-07-06,316.3699951171875,317.67999267578125,315.55999755859375,317.04998779296875,304.1943359375,61713800,60.12146499309956
2020-07-07,315.3800048828125,317.5199890136719,313.3699951171875,313.7799987792969,301.0569152832031,82910000,50.876826586086935
2020-07-08,314.6099853515625,316.29998779296875,312.70001220703125,316.17999267578125,303.359619140625,54638600,54.722099121646394
2020-07-09,316.8399963378906,317.1000061035156,310.67999267578125,314.3800048828125,301.6325988769531,83354200,52.62415104800332
2020-07-10,314.30999755859375,317.8800048828125,312.760009765625,317.5899963378906,304.7124328613281,57550400,59.02034855645758
2020-07-13,320.1300048828125,322.7099914550781,314.1300048828125,314.8399963378906,302.0739440917969,102997500,54.18817325125041
2020-07-14,313.29998779296875,319.760009765625,312.0,318.9200134277344,305.98846435546875,93657000,56.47748990468364
2020-07-15,322.4100036621094,323.0400085449219,319.2699890136719,321.8500061035156,308.79974365234375,87196500,68.50001017252603
2020-07-16,319.7900085449219,321.2799987792969,319.0899963378906,320.7900085449219,307.7826843261719,54622500,64.67249565890667
2020-07-17,321.8800048828125,322.57000732421875,319.739990234375,321.7200012207031,308.6749572753906,62774900,77.47912024463619
2020-07-20,321.42999267578125,325.1300048828125,320.6199951171875,324.32000732421875,311.1695861816406,56308800,76.39558021985331
2020-07-21,326.45001220703125,326.92999267578125,323.94000244140625,325.010009765625,311.8315734863281,57292200,74.19360274436697
2020-07-22,324.6199951171875,327.20001220703125,324.5,326.8599853515625,313.6065368652344,57792900,73.95897750734525
2020-07-23,326.4700012207031,327.2300109863281,321.4800109863281,322.9599914550781,309.8646545410156,75738000,64.78369387157863
2020-07-24,320.95001220703125,321.989990234375,319.25,320.8800048828125,307.8690490722656,73766600,55.707936588791334
2020-07-27,321.6300048828125,323.4100036621094,320.7699890136719,323.2200012207031,310.11419677734375,48293000,64.4696835034475
2020-07-28,322.42999267578125,323.6400146484375,320.8500061035156,321.1700134277344,308.1473083496094,57495000,57.73168870298585
2020-07-29,322.1199951171875,325.7300109863281,322.0799865722656,325.1199951171875,311.9371032714844,48454200,65.60141576349089
2020-07-30,321.8999938964844,324.4100036621094,319.6400146484375,323.9599914550781,310.8241271972656,61861700,59.83936992433285
2020-07-31,325.8999938964844,326.6300048828125,321.3299865722656,326.5199890136719,313.2803649902344,84986800,68.14794513272993
2020-08-03,328.32000732421875,329.6199951171875,327.7300109863281,328.7900085449219,315.4583435058594,53077900,66.24961564046859
2020-08-04,327.8599853515625,330.05999755859375,327.8599853515625,330.05999755859375,316.67681884765625,41917900,64.2981737242059
2020-08-05,331.4700012207031,332.3900146484375,331.17999267578125,332.1099853515625,318.6437072753906,42697700,69.05725092400692
2020-08-06,331.4800109863281,334.4599914550781,331.1300048828125,334.3299865722656,320.7736511230469,43679400,70.3452955160033
2020-08-07,333.2799987792969,334.8800048828125,332.29998779296875,334.57000732421875,321.0039367675781,57308300,67.90083846224361
2020-08-10,335.05999755859375,335.7699890136719,332.9599914550781,335.57000732421875,321.96337890625,44282100,68.24467681249894
2020-08-11,336.8500061035156,337.5400085449219,332.010009765625,332.79998779296875,319.3056335449219,69601100,59.94642557836255
2020-08-12,335.44000244140625,338.2799987792969,335.4100036621094,337.44000244140625,323.757568359375,53774400,73.66014395118785
2020-08-13,336.6099853515625,338.25,335.8299865722656,336.8299865722656,323.17230224609375,41816100,77.37720958835368
2020-08-14,336.4100036621094,337.4200134277344,335.6199951171875,336.8399963378906,323.1818542480469,47260400,75.41039235513287
2020-08-17,337.94000244140625,338.3399963378906,336.8500061035156,337.9100036621094,324.2085266113281,35481000,82.41662648096144
2020-08-18,338.3399963378906,339.1000061035156,336.6099853515625,338.6400146484375,324.9089660644531,38733900,79.91141838608621
2020-08-19,339.04998779296875,339.6099853515625,336.6199951171875,337.2300109863281,323.55609130859375,68054200,79.03711776395923
2020-08-20,335.3599853515625,338.79998779296875,335.2200012207031,338.2799987792969,324.56353759765625,42207800,77.55379880790308
2020-08-21,337.9200134277344,339.7200012207031,337.54998779296875,339.4800109863281,325.71490478515625,55106600,76.36891946824046
2020-08-24,342.1199951171875,343.0,339.45001220703125,342.9200134277344,329.015380859375,48588700,78.65410428427467
2020-08-25,343.5299987792969,344.2099914550781,342.2699890136719,344.1199951171875,330.1667175292969,38463400,77.81371207580881
2020-08-26,344.760009765625,347.8599853515625,344.1700134277344,347.57000732421875,333.4768371582031,50790200,79.00956043911957
2020-08-27,348.510009765625,349.8999938964844,346.5299987792969,348.3299865722656,334.2059631347656,58034100,79.47717528736008
2020-08-28,349.44000244140625,350.7200012207031,348.1499938964844,350.5799865722656,336.36474609375,48588900,80.52042339783088
2020-08-31,350.3500061035156,351.29998779296875,349.05999755859375,349.30999755859375,335.146240234375,66099200,85.7513871009524
2020-09-01,350.2099914550781,352.7099914550781,349.239990234375,352.6000061035156,338.3028564453125,54908700,84.8665804763489
2020-09-02,354.6700134277344,358.75,353.42999267578125,357.70001220703125,343.1960144042969,69540000,89.78272377705773
2020-09-03,355.8699951171875,356.3800048828125,342.5899963378906,345.3900146484375,331.38525390625,148011100,61.0952745671264
2020-09-04,346.1300048828125,347.8299865722656,334.8699951171875,342.57000732421875,328.6795654296875,139156300,55.78451316203182
2020-09-08,336.7099914550781,342.6400146484375,332.8800048828125,333.2099914550781,319.6990966796875,114465300,44.44896464241525
2020-09-09,337.54998779296875,342.4599914550781,336.6099853515625,339.7900085449219,326.0123291015625,91462300,52.366860900155416
2020-09-10,341.82000732421875,342.5299987792969,332.8500061035156,333.8900146484375,320.3515625,90569500,46.275256742683524
2020-09-11,335.82000732421875,336.9700012207031,331.0,334.05999755859375,320.5146179199219,84680200,45.31950431858036
2020-09-14,337.489990234375,340.3800048828125,334.2200012207031,338.4599914550781,324.7362060546875,65605700,46.211329355573945
2020-09-15,341.1199951171875,342.0199890136719,338.4700012207031,340.1700134277344,326.3768310546875,52920900,46.673420933188794
2020-09-16,341.510009765625,343.05999755859375,338.5199890136719,338.82000732421875,325.0816650390625,82096000,42.36074994244985
2020-09-17,333.55999755859375,337.70001220703125,332.989990234375,335.8399963378906,322.22247314453125,91523300,39.50245463919112
2020-09-18,335.3699951171875,335.489990234375,327.9700012207031,330.6499938964844,318.5128173828125,105877900,34.03814229596796
2020-09-21,325.70001220703125,327.1300048828125,321.7300109863281,326.9700012207031,314.9679260253906,99450800,32.77299770930102
2020-09-22,328.57000732421875,330.8999938964844,325.8599853515625,330.29998779296875,318.1756896972656,63612100,32.81442189964294
2020-09-23,330.8999938964844,331.20001220703125,322.1000061035156,322.6400146484375,310.796875,93112200,24.006527068964118
2020-09-24,321.2200012207031,326.79998779296875,319.79998779296875,323.5,311.625244140625,76681300,30.451849913881432
2020-09-25,322.5799865722656,329.5799865722656,321.6400146484375,328.7300109863281,316.6632385253906,71069400,38.15068682847603
2020-09-28,333.2200012207031,334.9599914550781,332.1499938964844,334.19000244140625,321.92291259765625,64584600,50.89909315145967
2020-09-29,333.9700012207031,334.7699890136719,331.6199951171875,332.3699951171875,320.1697082519531,51304000,42.54119477580851
2020-09-30,333.0899963378906,338.2900085449219,332.8800048828125,334.8900146484375,322.5971984863281,104081100,51.078516302816624
2020-10-01,337.69000244140625,338.739990234375,335.010009765625,337.0400085449219,324.668212890625,88698700,53.08234506835522
2020-10-02,331.70001220703125,337.010009765625,331.19000244140625,333.8399963378906,321.5857238769531,89431100,45.09970971409039
2020-10-05,336.05999755859375,339.9599914550781,336.010009765625,339.760009765625,327.2884216308594,45713100,49.60077544948791
2020-10-06,339.9100036621094,342.1700134277344,334.3800048828125,334.92999267578125,322.6356506347656,90128900,46.45265964256097
2020-10-07,338.1199951171875,341.6300048828125,338.0899963378906,340.760009765625,328.2517395019531,56999600,54.26491977234573
2020-10-08,342.8500061035156,343.8500061035156,341.8599853515625,343.7799987792969,331.16082763671875,45242500,61.826700209791134
2020-10-09,345.55999755859375,347.3500061035156,344.8900146484375,346.8500061035156,334.1181640625,59528600,68.10564302565254
2020-10-12,349.5899963378906,354.0199890136719,349.05999755859375,352.42999267578125,339.4933166503906,80388500,69.36132583468077
2020-10-13,352.2799987792969,352.4700012207031,349.0899963378906,350.1300048828125,337.27777099609375,73255500,76.53984311655007
2020-10-14,350.75,351.92999267578125,347.1400146484375,347.92999267578125,335.15850830078125,57727900,72.99074192143901
2020-10-15,343.7099914550781,348.0199890136719,343.1300048828125,347.5,334.74432373046875,60357700,69.41855009758922
2020-10-16,348.9599914550781,350.75,347.1000061035156,347.2900085449219,334.5420227050781,89501900,65.20426140529466
2020-10-19,348.6499938964844,349.3299865722656,341.0400085449219,342.010009765625,329.455810546875,68425600,60.35668946849361
2020-10-20,343.4599914550781,346.8800048828125,342.6400146484375,343.3800048828125,330.7755432128906,60051900,59.35226646227493
2020-10-21,343.3299865722656,345.6700134277344,342.3999938964844,342.7300109863281,330.1494140625,63575000,56.48211499470166
2020-10-22,342.9599914550781,345.239990234375,340.6499938964844,344.6099853515625,331.96038818359375,55399300,62.64974733553511
2020-10-23,345.92999267578125,345.989990234375,343.1300048828125,345.7799987792969,333.08740234375,49143900,57.958742339332765
2020-10-26,342.1300048828125,342.9800109863281,335.6199951171875,339.3900146484375,326.9320373535156,91473000,55.662808954108876
2020-10-27,339.760009765625,340.1199951171875,337.989990234375,338.2200012207031,325.804931640625,65994100,46.342147291516326
2020-10-28,332.1000061035156,338.25,326.1300048828125,326.6600036621094,314.6692810058594,127094300,30.212649783921748
2020-10-29,326.9100036621094,333.3999938964844,325.0899963378906,329.9800109863281,317.86737060546875,90597700,30.61363480144263
2020-10-30,328.2799987792969,329.69000244140625,322.6000061035156,326.5400085449219,314.5536804199219,120287300,18.709201976083108
2020-11-02,330.20001220703125,332.3599853515625,327.239990234375,330.20001220703125,318.0793151855469,86068300,26.679146050210832
2020-11-03,333.69000244140625,338.25,330.2900085449219,336.0299987792969,323.6953125,93294200,37.16565413070568
2020-11-04,340.8599853515625,347.94000244140625,339.5899963378906,343.5400085449219,330.92962646484375,126959700,46.294916227947695
2020-11-05,349.239990234375,352.19000244140625,348.8599853515625,350.239990234375,337.38372802734375,82039700,52.461191016328165
2020-11-06,349.92999267578125,351.510009765625,347.6499938964844,350.1600036621094,337.3066711425781,74973000,57.445643476520175
2020-11-09,363.9700012207031,364.3800048828125,354.05999755859375,354.55999755859375,341.5451354980469,172304200,59.677980089587344
2020-11-10,353.489990234375,355.17999267578125,350.510009765625,354.0400085449219,341.04425048828125,85552000,59.81260504824673
2020-11-11,356.3999938964844,357.55999755859375,355.05999755859375,356.6700134277344,343.57763671875,58649000,60.328908334836214
2020-11-12,355.5799865722656,356.7200012207031,351.260009765625,353.2099914550781,340.24468994140625,67546200,56.1232856178516
2020-11-13,355.2699890136719,358.8999938964844,354.7099914550781,358.1000061035156,344.9552001953125,62892200,65.81036607159896
2020-11-16,360.9800109863281,362.7799987792969,359.5899963378906,362.57000732421875,349.2611389160156,74541100,69.48935939467039
2020-11-17,359.9700012207031,361.9200134277344,358.3399963378906,360.6199951171875,347.3826904296875,66111000,82.12257024207949
2020-11-18,360.9100036621094,361.5,356.239990234375,356.2799987792969,343.2019958496094,70591300,74.40607406232654
2020-11-19,355.6000061035156,358.17999267578125,354.1499938964844,357.7799987792969,344.64697265625,59940900,80.07315052556743
2020-11-20,357.5,357.7200012207031,355.25,355.3299865722656,342.286865234375,70417300,74.7683509983932
2020-11-23,357.2799987792969,358.82000732421875,354.8699951171875,357.4599914550781,344.3386535644531,63230600,72.7833078101072
2020-11-24,360.2099914550781,363.80999755859375,359.2900085449219,363.2200012207031,349.88726806640625,62415900,71.73142661497732
2020-11-25,363.1300048828125,363.1600036621094,361.4800109863281,362.6600036621094,349.3477783203125,45330900,65.86612045930696
2020-11-27,363.8399963378906,364.17999267578125,362.5799865722656,363.6700134277344,350.3207702636719,28514100,66.85798192862845
2020-11-30,362.8299865722656,363.1199951171875,359.1700134277344,362.05999755859375,348.76983642578125,83872700,60.05898850190817
2020-12-01,365.57000732421875,367.67999267578125,364.92999267578125,366.0199890136719,352.5844421386719,74231400,64.71015861310214
2020-12-02,364.82000732421875,366.9599914550781,364.20001220703125,366.7900085449219,353.32623291015625,45927000,63.02105911252678
2020-12-03,366.67999267578125,368.19000244140625,365.5,366.69000244140625,353.2298889160156,62882000,68.98588200301393
2020-12-04,367.32000732421875,369.8500061035156,367.2200012207031,369.8500061035156,356.27386474609375,50749900,67.3970565111542
2020-12-07,369.0199890136719,369.6199951171875,367.7200012207031,369.0899963378906,355.54180908203125,48944300,60.844926290013596
2020-12-08,367.7200012207031,370.7799987792969,367.6700134277344,370.1700134277344,356.5821533203125,42458900,66.35832058722364
2020-12-09,370.8800048828125,371.04998779296875,365.95001220703125,366.8500061035156,353.3839416503906,74098300,68.76103644545748
2020-12-10,365.3699951171875,367.8599853515625,364.42999267578125,366.7300109863281,353.2684020996094,57735400,66.70395439809172
2020-12-11,364.8999938964844,366.739990234375,363.260009765625,366.29998779296875,352.8542175292969,57698600,72.14362540302858
2020-12-14,368.6400146484375,369.79998779296875,364.4700012207031,364.6600036621094,351.2744140625,69216200,64.82698809718329
2020-12-15,367.3999938964844,369.5899963378906,365.9200134277344,369.5899963378906,356.02337646484375,63865300,63.58203671988465
2020-12-16,369.82000732421875,371.1600036621094,368.8699951171875,370.1700134277344,356.5821533203125,58420500,65.9991054107049
